case_id,file,test_name,status
DET-0452,tests/domain/stateTransitions.test.ts,"State transition: export -> merge conflict -> resolve -> restore > a same-id project conflict resolved as ""replace imported"" commits the imported content, and originally-untouched records are preserved unchanged",passed
DET-0453,tests/domain/stateTransitions.test.ts,"State transition: supported -> out-of-range -> corrected > an aggregate that exceeds the supported ceiling is flagged, then a corrected input brings it back to a normal supported result",passed
DET-0454,tests/engine/actuals.test.ts,ACT: actual-cost review > ACT-01 (V10): confirming materials alone leaves the review in_progress with no final profit/margin,passed
DET-0455,tests/engine/actuals.test.ts,"ACT: actual-cost review > ACT-02: explicit zero in every category is valid and finalizes (zero is not ""missing"")",passed
DET-0456,tests/engine/actuals.test.ts,ACT: actual-cost review > ACT-03: confirmed=true but amount=null does not count as a completed category,passed
DET-0457,tests/engine/actuals.test.ts,"ACT: actual-cost review > ACT-04 (loss, v2.1 regression): a loss retains negative profit AND a real negative margin, never suppressed",passed
DET-0458,tests/engine/actuals.test.ts,"ACT: actual-cost review > ACT-05 (zero baseline price, v2.1 regression): margin is null, but the loss amount is still retained",passed
DET-0459,tests/engine/actuals.test.ts,"ACT: actual-cost review > ACT-06 (mutation guard): margin is gated on baselinePrice > 0, NOT on profit being positive",passed
DET-0460,tests/engine/actuals.test.ts,"ACT: actual-cost review > CORE-006: an omitted actual-cost category (unconfirmed, amount null) stays null -- never treated as an explicit zero",passed
DET-0461,tests/engine/actuals.test.ts,ACT: actual-cost review > ACT-001: zero categories confirmed (a freshly opened review) is in_progress with confirmedCategories=0 and every final figure null,passed
DET-0462,tests/engine/actuals.test.ts,"ACT: actual-cost review > ACT-004: all four amounts supplied but one left unconfirmed still blocks finalization -- confirmed is what counts, not the presence of an amount",passed
DET-0463,tests/engine/cost.test.ts,"COST: materials, supplies allowance, overhead > COST-01: allowance mode ""none"" contributes zero regardless of stale flat/percent fields",passed
DET-0464,tests/engine/cost.test.ts,"COST: materials, supplies allowance, overhead > COST-02: allowance mode ""flat"" ignores paintPercentRatio",passed
DET-0465,tests/engine/cost.test.ts,"COST: materials, supplies allowance, overhead > COST-03: allowance mode ""paintPercent"" ignores flatAmount and scales off paint cost only",passed
DET-0466,tests/engine/cost.test.ts,"COST: materials, supplies allowance, overhead > COST-04 (mutation guard): allowance never applies to the full materials total, only to paint cost",passed
DET-0467,tests/engine/cost.test.ts,"COST: materials, supplies allowance, overhead > COST-05: overhead is a single allocation method — percent of full direct cost",passed
DET-0468,tests/engine/cost.test.ts,"COST: materials, supplies allowance, overhead > COST-06: travel/expense lines add to otherExpenses, which itself feeds overhead (no double burden)",passed
DET-0469,tests/engine/costRequirements.test.ts,"COST-002: a ceiling of 320ft^2, 2 coats, throughput 120, rate $32/hr computes 16/3 hours and $170.666... (displays $170.67) > matches the exact matrix figures through the real production functions",passed
DET-0470,tests/engine/costRequirements.test.ts,"COST-006: a door with only 1 painted side never implicitly bills for a second side > count=1, coats=2, hoursPerSidePerCoat=0.75, sides=1 -> exactly 1.5 hours, $48.00 at $32/hr",passed
DET-0471,tests/engine/costRequirements.test.ts,COST-006: a door with only 1 painted side never implicitly bills for a second side > the same door with sides=2 costs exactly double -- proving sides=1 truly has no hidden second-side charge,passed
DET-0472,tests/engine/costRequirements.test.ts,"COST-009/010/011: supplies allowance modes with the matrix's exact paint=$126, itemized supplies=$20 fixture > COST-009: allowance mode ""none"" -> materials = $146.00, no hidden default allowance",passed
DET-0473,tests/engine/costRequirements.test.ts,"COST-009/010/011: supplies allowance modes with the matrix's exact paint=$126, itemized supplies=$20 fixture > COST-010: allowance mode ""flat"" at $10 -> materials = $156.00, with the allowance itself shown as exactly $10 (not blended into the other totals)",passed
DET-0474,tests/engine/costRequirements.test.ts,"COST-009/010/011: supplies allowance modes with the matrix's exact paint=$126, itemized supplies=$20 fixture > COST-011: allowance mode ""paintPercent"" at 10% -> $12.60 allowance (10% of PAINT ONLY, $126, not all $146 of materials) -> materials = $158.60",passed
DET-0475,tests/engine/costRequirements.test.ts,COST-012/013: switching allowance mode never blends a stale value from the previously-active mode > COST-012: switching flat($10) -> none while the old 10% ratio is still sitting in the (now inactive) ratio field contributes nothing,passed
DET-0476,tests/engine/costRequirements.test.ts,"COST-012/013: switching allowance mode never blends a stale value from the previously-active mode > COST-013: switching flat($10) -> paintPercent(10%) uses ONLY the 10% ratio ($12.60), never $10+$12.60=$22.60",passed
DET-0477,tests/engine/costRequirements.test.ts,"COST-016: an itemized supplies/other-material line of quantity 3 at $2.50 each adds exactly $7.50, added once > otherMaterialCost([{quantity:3, unitCost:2.50}]) = 7.50, and appears exactly once in materialsTotal (not doubled)",passed
DET-0478,tests/engine/costRequirements.test.ts,"COST-018: a direct cost of $100 with overhead ratio 0 is a valid complete calculation -- zero overhead never rejected > overhead = $0.00, total = $100.00",passed
DET-0479,tests/engine/decimal.test.ts,"CORE-026: HALF_UP rounds negative ties away from zero (symmetric), not toward +Infinity > -0.005 rounds to -0.01, not 0.00 or -0.00",passed
DET-0480,tests/engine/decimal.test.ts,"CORE-026: HALF_UP rounds negative ties away from zero (symmetric), not toward +Infinity > -0.015 rounds to -0.02",passed
DET-0481,tests/engine/decimal.test.ts,"CORE-030: exact decimal arithmetic has no binary-float artifact > 0.1 + 0.2 is exactly 0.3, unlike native JS floating point (0.1+0.2=0.30000000000000004)",passed
DET-0482,tests/engine/decimal.test.ts,CORE-030: exact decimal arithmetic has no binary-float artifact > a sum landing exactly on a whole gallon never gets nudged by float noise before ceiling,passed
DET-0483,tests/engine/decimal.test.ts,"NUM-DEC-001: precision headroom for a chained division that produces a repeating decimal > 110 sqft ceiling, 5 coats, 187 ft2/hr throughput, $139.23/hr: hours = 550/187 does not terminate, but the labor cost it feeds into (819/2 exactly, a mathematically exact $409.50) must not lose enough precision to flip a later HALF_UP tie by a cent",passed
DET-0484,tests/engine/document.test.ts,DOC: free-document ledger and cost-breakdown reconciliation > DOC-01: an untouched blank line contributes nothing (caller filters it before this call),passed
DET-0485,tests/engine/document.test.ts,"DOC: free-document ledger and cost-breakdown reconciliation > DOC-02: tax computes on the ROUNDED subtotal, not on raw unrounded line sums",passed
DET-0486,tests/engine/document.test.ts,DOC: free-document ledger and cost-breakdown reconciliation > DOC-03 (mutation guard): rounding each line first differs from summing raw then rounding once,passed
DET-0487,tests/engine/document.test.ts,DOC: free-document ledger and cost-breakdown reconciliation > COST-reconcile-01: mismatched rounded components surface an explicit adjustment row,passed
DET-0488,tests/engine/document.test.ts,"DOC: free-document ledger and cost-breakdown reconciliation > TPL-005: one simple line, quantity 2 at $12.50, computes a line/subtotal of exactly $25.00",passed
DET-0489,tests/engine/document.test.ts,"DOC: free-document ledger and cost-breakdown reconciliation > TPL-007: one line, quantity 3 at $0.3333, extends to raw $0.9999 -> rounds to $1.00, matching the subtotal",passed
DET-0490,tests/engine/document.test.ts,"DOC: free-document ledger and cost-breakdown reconciliation > TPL-008: disabling tax ignores a retained nonzero taxRatio entirely -- tax=$0, total=subtotal",passed
DET-0491,tests/engine/document.test.ts,DOC: free-document ledger and cost-breakdown reconciliation > TPL-009: tax explicitly enabled at ratio 0 computes a valid $0 tax -- no forced nonzero assumption,passed
DET-0492,tests/engine/estimate.test.ts,PRO-001: independent wall vs ceiling paint variant in the same room > pools wall and ceiling demand SEPARATELY when they use different variants,passed
DET-0493,tests/engine/estimate.test.ts,PRO-001: independent wall vs ceiling paint variant in the same room > pools wall and ceiling TOGETHER when they share the same variant (never splits by surface kind),passed
DET-0494,tests/engine/estimate.test.ts,Standalone trim and door surfaces (no room required) > computes a standalone trim surface using linear-length labor and area-based paint demand,passed
DET-0495,tests/engine/estimate.test.ts,"Standalone trim and door surfaces (no room required) > computes a standalone door surface using per-side-per-coat labor, independent of any room",passed
DET-0496,tests/engine/estimate.test.ts,"Disabled-surface independence (mutation check: ""Include stale inactive mode inputs"") > a disabled surface contributes zero to demand, labor, and cost",passed
DET-0497,tests/engine/estimate.test.ts,"Enabled-and-invalid propagation > marks the whole project invalid when any ENABLED surface is invalid, and returns no partial result",passed
DET-0498,tests/engine/estimate.test.ts,"No enabled surfaces > is treated as invalid/empty, not as a zero-cost complete project",passed
DET-0499,tests/engine/estimate.test.ts,"NUM-DEC-002: summed labor cost must not lose precision when one surface's hours is a repeating decimal that a later multiply would exactly cancel > wall (1255.4 sqft, 2 coats, 12 ft2/hr, $39/hr) + trim (287ft, 5 coats, 40 ft/hr, $31/hr): each surface's own labor cost is exact (8160.1 and 1112.125 respectively -- confirmed independently with Python fractions.Fraction), and their exact sum, 9272.225, is itself a HALF_UP tie that must round UP to 9272.23",passed
DET-0500,tests/engine/estimate.test.ts,"aggregateProjectSurfaces: unresolved paint-variant pricing falls back to 350 sqft/gal, not a crash > a surface whose paintVariantId has no entry in the variantPricing map still computes, assuming exactly 350 coverage",passed
DET-0501,tests/engine/fixtures.test.ts,NUM fixtures — production engine (acceptance-fixtures.json) > job-original-brief (job),passed
DET-0502,tests/engine/fixtures.test.ts,NUM fixtures — production engine (acceptance-fixtures.json) > job-homepage (job),passed
DET-0503,tests/engine/fixtures.test.ts,NUM fixtures — production engine (acceptance-fixtures.json) > door-homepage (price),passed
DET-0504,tests/engine/fixtures.test.ts,NUM fixtures — production engine (acceptance-fixtures.json) > loss (price),passed
DET-0505,tests/engine/fixtures.test.ts,NUM fixtures — production engine (acceptance-fixtures.json) > at-target (price),passed
DET-0506,tests/engine/fixtures.test.ts,NUM fixtures — production engine (acceptance-fixtures.json) > unpriced (price),passed
DET-0507,tests/engine/fixtures.test.ts,NUM fixtures — production engine (acceptance-fixtures.json) > no-charge (price),passed
DET-0508,tests/engine/fixtures.test.ts,NUM fixtures — production engine (acceptance-fixtures.json) > rounding-target-boundary (price),passed
DET-0509,tests/engine/fixtures.test.ts,NUM fixtures — production engine (acceptance-fixtures.json) > interior-walls-brief (interior),passed
DET-0510,tests/engine/fixtures.test.ts,NUM fixtures — production engine (acceptance-fixtures.json) > interior-with-ceiling (interior),passed
DET-0511,tests/engine/fixtures.test.ts,NUM fixtures — production engine (acceptance-fixtures.json) > document-rounding (document),passed
DET-0512,tests/engine/fixtures.test.ts,NUM fixtures — production engine (acceptance-fixtures.json) > pool-same-product (paint),passed
DET-0513,tests/engine/fixtures.test.ts,NUM fixtures — production engine (acceptance-fixtures.json) > separate-colors (paint),passed
DET-0514,tests/engine/fixtures.test.ts,NUM fixtures — production engine (acceptance-fixtures.json) > exact-purchase-boundaries (paint),passed
DET-0515,tests/engine/fixtures.test.ts,NUM fixtures — production engine (acceptance-fixtures.json) > wall-service (service),passed
DET-0516,tests/engine/fixtures.test.ts,NUM fixtures — production engine (acceptance-fixtures.json) > trim-surface (surface),passed
DET-0517,tests/engine/fixtures.test.ts,NUM fixtures — production engine (acceptance-fixtures.json) > door-two-faces (surface),passed
DET-0518,tests/engine/fixtures.test.ts,NUM fixtures — production engine (acceptance-fixtures.json) > actual-final (actual),passed
DET-0519,tests/engine/fixtures.test.ts,NUM fixtures — production engine (acceptance-fixtures.json) > actual-final-loss (actual),passed
DET-0520,tests/engine/fixtures.test.ts,NUM fixtures — production engine (acceptance-fixtures.json) > actual-zero-price (actual),passed
DET-0521,tests/engine/geometry.test.ts,GEO: room and surface geometry > GEO-01: rectangular gross wall area,passed
DET-0522,tests/engine/geometry.test.ts,GEO: room and surface geometry > GEO-02: ceiling area,passed
DET-0523,tests/engine/geometry.test.ts,GEO: room and surface geometry > GEO-03: quick opening area uses exact 20/15 defaults from the brief,passed
DET-0524,tests/engine/geometry.test.ts,"GEO: room and surface geometry > GEO-04: detailed opening area sums width*height*count, and 3x6.67 != 20",passed
DET-0525,tests/engine/geometry.test.ts,GEO: room and surface geometry > GEO-05: net wall area = gross - openings when deduction enabled,passed
DET-0526,tests/engine/geometry.test.ts,GEO: room and surface geometry > GEO-06: deduction disabled ignores opening entries entirely,passed
DET-0527,tests/engine/geometry.test.ts,"GEO: room and surface geometry > GEO-07 (V05): openings exceeding gross wall area -> invalid, not a valid zero/negative room",passed
DET-0528,tests/engine/geometry.test.ts,GEO: room and surface geometry > GEO-08: opening area exactly equal to gross wall area -> valid zero net area,passed
DET-0529,tests/engine/geometry.test.ts,"GEO: room and surface geometry > GEO-09: trim paintable area = length * developed width, not treated as square feet of a face alone",passed
DET-0530,tests/engine/geometry.test.ts,GEO: room and surface geometry > GEO-10: door paintable area scales with painted sides,passed
DET-0531,tests/engine/geometry.test.ts,GEO: room and surface geometry > GEO-11: doors of different dimensions/sides must be modeled as separate surfaces (no implicit averaging),passed
DET-0532,tests/engine/geoRequirements.test.ts,"GEO-005: a detailed window opening (3x5, count 3) deducts 45ft^2 -- count applied exactly once > 45 = 3*5*3, not 3*5 nor (3*5)*3*3",passed
DET-0533,tests/engine/geoRequirements.test.ts,"GEO-008: a room 12.5x10x8 has a gross wall area of exactly 360ft^2, decimal feet retained (no truncation to whole feet) > (12.5+10)*2*8 = 360",passed
DET-0534,tests/engine/geoRequirements.test.ts,"GEO-026: a standalone door (count 2, 3x7, 1 painted side) derives exactly 42ft^2, independent of a differently-counted door > 42 = 3*7*2*1, and a single door of the same dimensions is NOT half of this by coincidence of a shared formula bug",passed
DET-0535,tests/engine/geoRequirements.test.ts,GEO-020: zero raw demand purchases exactly 0 gallons -- no minimum-1-gallon floor > purchasedGallons(0) === 0,passed
DET-0536,tests/engine/geoRequirements.test.ts,"GEO-021: coverage=350, area=350, coats=1, waste=0 through the full production aggregation path yields exactly 1 gallon -- no manufactured rounding noise > one wall surface at these exact figures purchases exactly 1 gallon of the exact variant",passed
DET-0537,tests/engine/geoRequirements.test.ts,"GEO-015: two same-variant surfaces (areas 100/100, coats 1/3, coverage 100, waste 0) pool to exactly 4 gallons of raw demand, purchasing exactly 4 > 1 (100*1/100) + 3 (100*3/100) = 4 raw, ceil(4) = 4 -- no partial-gallon rounding up",passed
DET-0538,tests/engine/geoRequirements.test.ts,"GEO-016: two same-variant surfaces (areas 100/100, coats 1, waste 0/0.2, coverage 100) pool to 2.2 raw gallons, purchasing 3 > 1 (100*1*1/100) + 1.2 (100*1*1.2/100) = 2.2 raw, ceil(2.2) = 3",passed
DET-0539,tests/engine/geoRequirements.test.ts,"GEO-028: two door surfaces of different sizes sum their independently derived areas and demand -- never averaged > a 3x7 door and a 2x6 door (both 1 painted side, same variant) sum to exactly 21+12=33ft^2 worth of demand, not their average",passed
DET-0540,tests/engine/geoRequirements.test.ts,"GEO-007: at the full project level, openings exceeding gross wall area by exactly 0.01ft^2 blocks the whole project as invalid -- never a clamped zero-area ""complete"" surface > a 10x10x8 room (gross=320ft^2) with a single quick door of exactly 320.01ft^2 produces an invalid project, never a clamped/zero-area complete result",passed
DET-0541,tests/engine/parse.test.ts,"CORE-parse: missing vs invalid vs valid-zero > CORE-parse-01: blank/undefined/null are missing, never invalid or zero",passed
DET-0542,tests/engine/parse.test.ts,"CORE-parse: missing vs invalid vs valid-zero > CORE-parse-02: explicit ""0"" is valid-zero, distinct from missing",passed
DET-0543,tests/engine/parse.test.ts,CORE-parse: missing vs invalid vs valid-zero > BOUND-grammar-accept: whitespace trimmed,passed
DET-0544,tests/engine/parse.test.ts,CORE-parse: missing vs invalid vs valid-zero > BOUND-grammar-accept: leading zeros,passed
DET-0545,tests/engine/parse.test.ts,CORE-parse: missing vs invalid vs valid-zero > BOUND-grammar-accept: negative zero normalizes to zero,passed
DET-0546,tests/engine/parse.test.ts,"CORE-parse: missing vs invalid vs valid-zero > BOUND-grammar-reject: mixed unit text (""12abc"") is invalid, not zero",passed
DET-0547,tests/engine/parse.test.ts,CORE-parse: missing vs invalid vs valid-zero > BOUND-grammar-reject: currency/unit suffixes,passed
DET-0548,tests/engine/parse.test.ts,CORE-parse: missing vs invalid vs valid-zero > BOUND-grammar-reject: thousands separators,passed
DET-0549,tests/engine/parse.test.ts,CORE-parse: missing vs invalid vs valid-zero > BOUND-grammar-reject: scientific notation,passed
DET-0550,tests/engine/parse.test.ts,CORE-parse: missing vs invalid vs valid-zero > BOUND-grammar-reject: negative when not allowed,passed
DET-0551,tests/engine/parse.test.ts,CORE-parse: missing vs invalid vs valid-zero > BOUND-grammar-accept: negative when explicitly allowed,passed
DET-0552,tests/engine/parse.test.ts,CORE-parse: missing vs invalid vs valid-zero > BOUND-grammar-reject: NaN/Infinity text,passed
DET-0553,tests/engine/parse.test.ts,CORE-parse: missing vs invalid vs valid-zero > BOUND-grammar-reject: multiple decimal points / bare sign / bare dot,passed
DET-0554,tests/engine/parse.test.ts,CORE-parse: missing vs invalid vs valid-zero > BOUND-precision: rejects more than the configured max fraction digits,passed
DET-0555,tests/engine/parse.test.ts,"CORE-parse: missing vs invalid vs valid-zero > CORE-parse-count: whole numbers only, with min/max",passed
DET-0556,tests/engine/parse.test.ts,"CORE-parse: missing vs invalid vs valid-zero > BOUND-divisor: extraordinarily small positive divisor is rejected, not silently accepted",passed
DET-0557,tests/engine/parse.test.ts,"CORE-parse: missing vs invalid vs valid-zero > parseDecimalField: below_minimum is enforced and reported with its own distinct code (opts.min has no current production caller, but is part of this function's own public contract)",passed
DET-0558,tests/engine/parse.test.ts,CORE-parse: missing vs invalid vs valid-zero > parseDecimalField: above_maximum is reported with its own distinct code,passed
DET-0559,tests/engine/parse.test.ts,"CORE-parse: missing vs invalid vs valid-zero > parseDecimalField: each distinct invalid reason reports its own code, not a shared/generic one",passed
DET-0560,tests/engine/parse.test.ts,"CORE-parse: missing vs invalid vs valid-zero > parseCountField: each distinct invalid reason reports its own code, not a shared/generic one",passed
DET-0561,tests/engine/parse.test.ts,"CORE-parse: missing vs invalid vs valid-zero > parseCountField: surrounding whitespace is trimmed, same as parseDecimalField",passed
DET-0562,tests/engine/parse.test.ts,"CORE-parse: missing vs invalid vs valid-zero > parseCountField: a whitespace-only string is missing, not invalid -- same missing/invalid distinction parseDecimalField makes",passed
DET-0563,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=53 target=0,passed
DET-0564,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=53 target=0.05,passed
DET-0565,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=53 target=0.10,passed
DET-0566,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=53 target=0.15,passed
DET-0567,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=53 target=0.20,passed
DET-0568,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=53 target=0.25,passed
DET-0569,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=53 target=0.30,passed
DET-0570,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=53 target=0.35,passed
DET-0571,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=53 target=0.40,passed
DET-0572,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=53 target=0.45,passed
DET-0573,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=53 target=0.50,passed
DET-0574,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=53 target=0.55,passed
DET-0575,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=53 target=0.60,passed
DET-0576,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=53 target=0.65,passed
DET-0577,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=53 target=0.70,passed
DET-0578,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=53 target=0.75,passed
DET-0579,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=53 target=0.80,passed
DET-0580,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=53 target=0.85,passed
DET-0581,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=53 target=0.90,passed
DET-0582,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=53 target=0.95,passed
DET-0583,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=67 target=0,passed
DET-0584,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=67 target=0.05,passed
DET-0585,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=67 target=0.10,passed
DET-0586,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=67 target=0.15,passed
DET-0587,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=67 target=0.20,passed
DET-0588,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=67 target=0.25,passed
DET-0589,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=67 target=0.30,passed
DET-0590,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=67 target=0.35,passed
DET-0591,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=67 target=0.40,passed
DET-0592,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=67 target=0.45,passed
DET-0593,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=67 target=0.50,passed
DET-0594,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=67 target=0.55,passed
DET-0595,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=67 target=0.60,passed
DET-0596,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=67 target=0.65,passed
DET-0597,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=67 target=0.70,passed
DET-0598,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=67 target=0.75,passed
DET-0599,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=67 target=0.80,passed
DET-0600,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=67 target=0.85,passed
DET-0601,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=67 target=0.90,passed
DET-0602,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=67 target=0.95,passed
DET-0603,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=129 target=0,passed
DET-0604,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=129 target=0.05,passed
DET-0605,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=129 target=0.10,passed
DET-0606,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=129 target=0.15,passed
DET-0607,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=129 target=0.20,passed
DET-0608,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=129 target=0.25,passed
DET-0609,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=129 target=0.30,passed
DET-0610,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=129 target=0.35,passed
DET-0611,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=129 target=0.40,passed
DET-0612,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=129 target=0.45,passed
DET-0613,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=129 target=0.50,passed
DET-0614,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=129 target=0.55,passed
